VARIABLES = \
"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     ,     "probe1"     ,     "probe2"     ,     "probe3"     ,     "probe4"     ,     "probe5"     ,     "probe6"     ,     "probe7"     ,     "probe8"     ,   "relrms[Rho]"  ,  "relrms[RhoU]"  ,  "relrms[RhoV]"  ,  "relrms[RhoW]"  ,  "relrms[RhoE]"  
        597,           0,          99,      -8.233674744,      -5.659872435,      -5.560233521,      -5.541318037,      -1.262072165,       362.5755528,       1.484897885,    0.001211108914,   0.0005316166761,   1.687488901e-06,    0.007159277588,   -0.003287583129,       1.484897885,   0.0005316166761,    0.001211108914,    0.000815617644,              -0.0,       5847.687649,       2878.534223,       61323.26009,       95960.99472,       100021.1766,        99117.1055,       95497.57373,        93590.1144,      -3.715118814,      -3.744562952,      -3.383048062,      -3.431692774,      -2.072303128
        598,           0,          99,      -8.246644808,      -5.687989687,       -5.56150442,      -5.572919591,      -1.350066069,       362.5755528,       1.484421764,    0.001095973687,   0.0005998356445,   1.665823472e-06,    0.006505440432,   -0.003678522859,       1.484421764,   0.0005998356445,    0.001095973687,   0.0007383169079,              -0.0,       7889.210155,       1804.755154,        64211.3211,       95273.54154,       99509.30398,       98809.84148,       95350.92543,       93703.56736,      -3.724384824,      -3.767089377,       -3.38012488,      -3.456154173,      -2.155344136
        599,           0,          99,      -8.228059025,      -5.669242403,      -5.540689947,      -5.567381871,      -1.301797497,       362.5755528,       1.483903698,   0.0009751793232,   0.0007134284596,   1.641243236e-06,    0.005827833661,   -0.004304584557,       1.483903698,   0.0007134284596,   0.0009751793232,   0.0006571715704,              -0.0,       10337.05138,       1284.717297,       67327.51712,       94817.20141,       99110.23767,       98546.12338,       95262.47154,       93816.05589,      -3.703716228,      -3.744657256,      -3.354724018,      -3.442188043,      -2.103988753
        600,           0,          99,      -8.272442369,      -5.700997558,      -5.640168941,      -5.566752984,      -1.373030584,       362.5755528,       1.483401299,   0.0008529695314,    0.000861849432,   1.615193955e-06,    0.005147192656,   -0.005103937622,       1.483401299,    0.000861849432,   0.0008529695314,   0.0005750092926,              -0.0,        12636.1557,       1172.908328,       70364.34457,       94614.11427,       98810.03352,       98318.55754,       95231.35462,       93924.67622,       -3.74710203,      -3.774143104,      -3.448854233,      -3.432439221,      -2.173280986
        601,           0,          99,      -8.253668209,      -5.692389764,      -5.577268595,       -5.57392893,      -1.281450033,       362.5755528,       1.482960817,   0.0007345094665,    0.001029178714,   1.589071473e-06,    0.004487122638,   -0.005984605055,       1.482960817,    0.001029178714,   0.0007345094665,    0.000495299308,              -0.0,       14400.45711,       1045.463095,        73090.8296,       94647.01433,         98594.385,       98127.97513,       95254.43876,       94034.97933,      -3.727651375,      -3.763737208,      -3.380444529,      -3.431394632,      -2.081215813
        602,           0,          99,       -8.25950644,      -5.696288258,      -5.596119464,      -5.570672175,      -1.358919072,       362.5755528,       1.482610435,   0.0006220931264,    0.001197451639,   1.563344021e-06,    0.003855526396,   -0.006844760097,       1.482610435,    0.001197451639,   0.0006220931264,    0.000419593112,              -0.0,       15507.92267,        992.566248,       75397.57695,       94881.31259,       98453.89583,       97979.92086,       95327.26105,       94151.00012,      -3.732435242,      -3.765720025,      -3.394027475,      -3.421444276,      -2.158606445
        603,           0,          99,      -8.249851034,      -5.677289383,      -5.591904748,      -5.556629218,      -1.304176449,       362.5755528,       1.482360225,   0.0005159000704,    0.001347288325,   1.537998677e-06,    0.003248322762,   -0.007576521887,       1.482360225,    0.001347288325,   0.0005159000704,    0.000348026115,              -0.0,       15904.00421,       2410.265812,       77347.97017,       95250.87556,       98379.42703,       97877.21696,       95446.57539,       94273.68003,      -3.721278101,      -3.744376238,      -3.385023874,      -3.400700973,      -2.103734713
        604,           0,          99,      -8.240227006,      -5.668714683,      -5.569291696,      -5.551129187,      -1.341416465,       362.5755528,       1.482200357,   0.0004152286633,    0.001459746587,   1.512757684e-06,    0.002658108992,   -0.008079289927,       1.482200357,    0.001459746587,   0.0004152286633,   0.0002801434106,              -0.0,       15619.26418,       6342.316815,       79043.10753,       95680.65835,       98358.17501,       97822.46898,       95608.19515,       94405.32704,      -3.709267929,      -3.732301679,      -3.358709929,      -3.387999524,      -2.140024917
        605,           0,          99,       -8.19171949,      -5.625661115,      -5.540528126,      -5.493176169,      -1.274671678,       362.5755528,       1.482114548,   0.0003175225787,     0.00151875736,   1.487136368e-06,     0.00206886552,   -0.008272743915,       1.482114548,     0.00151875736,   0.0003175225787,   0.0002142361932,              -0.0,       14739.69979,       11847.27722,       80494.96573,       96107.32548,       98374.06631,       97815.63267,       95800.43814,       94546.67077,      -3.657898261,       -3.68473622,      -3.326087079,      -3.322873911,      -2.071209535
        606,           0,          99,      -8.193222156,      -5.628717602,      -5.589608033,       -5.47874371,      -1.264209564,       362.5755528,       1.482076901,   0.0002194591463,    0.001512451686,   1.460792258e-06,    0.001461553562,   -0.008102282512,       1.482076901,    0.001512451686,   0.0002194591463,    0.000148075411,              -0.0,       13530.20842,        17294.4638,       81657.80119,       96504.15453,       98414.19431,       97857.31744,       96019.25668,       94698.47784,      -3.656188645,      -3.682531205,      -3.371009373,      -3.300912759,      -2.057883597
        607,           0,          99,      -8.188316346,       -5.61112621,      -5.491374797,      -5.508151814,       -1.28748504,       362.5755528,        1.48206377,   0.0001202126886,    0.001436057351,   1.432892819e-06,   0.0008330594634,   -0.007554474911,        1.48206377,    0.001436057351,   0.0001202126886,   8.111168434e-05,              -0.0,       12344.99828,       21817.27031,        82520.1782,       96870.33131,       98465.75172,       97952.89268,       96264.99248,       94861.28564,      -3.647717232,      -3.658733901,      -3.267795367,      -3.322419107,       -2.07773364
        608,           0,          99,      -8.229618683,      -5.670886942,      -5.585629911,      -5.533522488,      -1.331787307,       362.5755528,        1.48205031,   1.677149698e-05,    0.001290710602,   1.403484988e-06,   0.0001692635686,   -0.006645850928,        1.48205031,    0.001290710602,   1.677149698e-05,   1.131641542e-05,              -0.0,       11529.43844,       25394.88222,       83146.56063,       97224.76971,       98518.68109,       98096.42523,       96536.23758,       95033.43494,      -3.685268987,      -3.711054547,      -3.356197968,      -3.339414137,       -2.11809497
        609,           0,          99,      -8.239390198,       -5.68493738,      -5.592197589,      -5.545895366,      -1.338367461,       362.5755528,       1.482014876,   -9.06122136e-05,    0.001085764731,   1.371868114e-06,   -0.000524487896,   -0.005434600998,       1.482014876,    0.001085764731,   -9.06122136e-05,  -6.114123081e-05,              -0.0,       11264.95629,       28314.04391,       83617.59993,       97581.58756,       98577.34508,       98278.79046,       96831.97636,       95213.74724,      -3.691051485,      -3.716561442,      -3.355800594,      -3.343404985,      -2.120020566
        610,           0,          99,      -8.206533008,      -5.644215057,      -5.531158559,      -5.526459159,      -1.291789297,       362.5755528,       1.481936673,  -0.0002057520525,    0.000834750287,    1.33817413e-06,   -0.001263177038,   -0.003997906658,       1.481936673,    0.000834750287,  -0.0002057520525,  -0.0001388399763,              -0.0,       11589.30684,       30735.00841,       83973.99381,       97950.27468,       98650.85513,       98488.57923,       97151.55502,       95400.47631,      -3.654120663,      -3.666290511,       -3.28713717,      -3.315542644,      -2.068490325
        611,           0,          99,      -8.223363041,      -5.666084454,      -5.551531778,      -5.538503653,      -1.326925539,       362.5755528,       1.481805201,  -0.0003270267584,   0.0005542981059,   1.302504863e-06,   -0.002031900612,   -0.002425707569,       1.481805201,   0.0005542981059,  -0.0003270267584,  -0.0002206948377,              -0.0,       12430.98585,       32682.90058,       84257.76242,       98336.31748,       98745.25565,       98714.64796,       97493.98924,       95591.53781,      -3.666862229,      -3.678036203,      -3.300174082,      -3.319344784,      -2.098357255
        612,           0,          99,      -8.204340699,      -5.639991029,      -5.573407075,      -5.498279967,      -1.310502366,       362.5755528,       1.481617082,  -0.0004544558622,   0.0002650900763,   1.264812074e-06,     -0.0028238859,  -0.0008269516799,       1.481617082,   0.0002650900763,  -0.0004544558622,  -0.0003067296319,              -0.0,        13835.3992,       34157.95645,       84523.77565,       98752.75253,       98874.28915,       98950.11801,        97855.6394,       95784.80249,      -3.644009726,      -3.641964634,      -3.314767326,      -3.271172872,      -2.076829703
        613,           0,          99,      -8.187229323,      -5.628931977,      -5.500642229,      -5.522209476,      -1.292825178,       362.5755528,       1.481381623,  -0.0005875420742,  -1.687744137e-05,   1.225646549e-06,   -0.003630753725,   0.0007154070541,       1.481381623,  -1.687744137e-05,  -0.0005875420742,  -0.0003966176339,              -0.0,       15792.30177,       35159.20253,       84821.21566,       99211.24999,       99050.56908,       99192.80634,       98230.46176,       95978.56881,      -3.623225493,      -3.620788388,      -3.235564557,      -3.287476617,      -2.053952155
        614,           0,          99,      -8.209652529,      -5.648348106,      -5.550748801,      -5.518109487,      -1.316732559,       362.5755528,       1.481115486,  -0.0007233755516,  -0.0002747700886,   1.185309707e-06,   -0.004433248297,     0.00211473392,       1.481115486,  -0.0002747700886,  -0.0007233755516,  -0.0004883991549,              -0.0,       18115.20535,       35671.95607,       85187.84855,       99722.11473,       99283.84635,       99438.25865,       98611.05504,       96171.26325,      -3.642196589,      -3.630331192,       -3.27998281,      -3.276025038,      -2.072522378
        615,           0,          99,      -8.199603569,      -5.630111129,      -5.557175343,       -5.49118749,      -1.306461263,       362.5755528,       1.480841156,  -0.0008572042507,   -0.000498889065,   1.144296734e-06,   -0.005204523899,    0.003322595613,       1.480841156,   -0.000498889065,  -0.0008572042507,  -0.0005788630652,              -0.0,       20532.55688,       35669.24748,       85647.40067,       100298.6728,       99576.09833,       99679.94498,       98988.44639,       96360.84493,      -3.628929022,      -3.602706165,      -3.281463823,      -3.241875272,       -2.05714701
        616,           0,          99,      -8.164830762,      -5.595447503,      -5.478598143,       -5.48400683,       -1.27065946,       362.5755528,        1.48058087,  -0.0009852740965,  -0.0006830114399,   1.102910513e-06,   -0.005926090506,    0.004307760184,        1.48058087,  -0.0006830114399,  -0.0009852740965,  -0.0006654645597,              -0.0,       22443.96294,       35136.59514,       86184.47917,       100955.1927,       99948.01431,       99912.80687,       99351.34871,       96544.81536,      -3.591134405,      -3.559157199,      -3.198735436,      -3.227544785,      -2.016598627
