VARIABLES = \
"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     ,    "probe_u1"    ,    "probe_u2"    ,    "probe_u3"    ,    "probe_u4"    ,    "probe_u5"    ,    "probe_v1"    ,    "probe_v2"    ,    "probe_v3"    ,    "probe_v4"    ,    "probe_v5"    ,    "probe_w1"    ,    "probe_w2"    ,    "probe_w3"    ,    "probe_w4"    ,    "probe_w5"    ,   "relrms[Rho]"  ,  "relrms[RhoU]"  ,  "relrms[RhoV]"  ,  "relrms[RhoW]"  ,  "relrms[RhoE]"  
        655,           0,          99,      -8.268685011,        -5.8048334,      -5.626526867,      -5.752229943,       -1.42294013,       362.5755528,       1.473593114,   0.0004500627995,  -0.0009823465798,   1.221712404e-06,    0.002633829863,    0.005880887143,       1.473593114,  -0.0009823465798,   0.0004500627995,   0.0003054186364,              -nan,      -16.95335651,        -111.79769,      -132.8883122,       275.2782317,       410.2866608,       115.4047624,       14.44655048,       2.389453367,      -29.47365582,      -56.05776188,      -73.48052571,       48.22451273,       33.85251319,       52.05413689,       12.48471078,      -3.704992972,      -3.837739514,      -3.346219848,       -3.58370108,      -2.185213263
        656,           0,          99,       -8.25917739,      -5.815256003,      -5.701516211,      -5.680055685,      -1.460771553,       362.5755528,        1.47358572,   0.0004674118391,  -0.0009599146101,   1.225022945e-06,    0.002720150947,    0.005789063349,        1.47358572,  -0.0009599146101,   0.0004674118391,   0.0003171935184,              -nan,       -23.0830793,      -99.55142524,      -131.9763088,       279.3083522,        409.655453,       107.6257259,      0.8416490168,      -3.092162126,      -31.43008083,      -56.21194828,      -83.84818547,       52.15666389,       36.79957749,       52.59178146,       12.78880266,      -3.697582111,      -3.853599035,      -3.418741789,      -3.510174343,      -2.225056122
        657,           0,          99,      -8.336622874,      -5.901296138,      -5.804872579,      -5.766138258,      -1.540677544,       362.5755528,       1.473636075,   0.0004633587489,  -0.0009653090701,   1.226683873e-06,    0.002676634945,    0.005848999983,       1.473636075,  -0.0009653090701,   0.0004633587489,   0.0003144322785,              -nan,      -34.78796087,      -82.81658171,       -130.605451,       282.4037939,       409.1254423,       102.9333399,      -12.02719842,      -8.876446813,      -33.39522721,      -56.53659214,      -96.26517295,       55.65418716,       40.30878204,       52.43949276,       12.98254457,      -3.777103398,      -3.944557542,      -3.519858355,      -3.596848042,      -2.306651046
        658,           0,          99,       -8.25881796,      -5.791210631,      -5.587384348,      -5.744025697,        -1.4251186,       362.5755528,       1.473732485,   0.0004353499383,   -0.000997827335,   1.226781544e-06,    0.002491119596,    0.006053541864,       1.473732485,   -0.000997827335,   0.0004353499383,   0.0002954063527,              -nan,      -48.97966223,      -61.86817368,      -127.5488275,       284.8002493,       408.7679034,       106.4329715,      -24.37113453,      -15.82297774,       -35.5473342,      -57.09477878,      -111.0771521,       59.26863873,       43.86737986,       51.52442254,        13.0235567,      -3.701519167,      -3.839218258,      -3.301041462,      -3.576477727,      -2.192905233
        659,           0,          99,      -8.280950498,       -5.83012459,      -5.660677177,       -5.74839514,      -1.467414838,       362.5755528,       1.473868883,   0.0003834865806,   -0.001054586578,    1.22549827e-06,    0.002168841674,    0.006384443545,       1.473868883,   -0.001054586578,   0.0003834865806,   0.0002601904314,              -nan,      -65.41248263,      -38.35329903,      -121.2442354,       286.8792335,       408.6676045,       120.9602587,      -36.38877149,      -25.06020219,      -38.06578505,      -57.93286994,      -125.9179062,        63.6964567,       47.43252269,       49.94412927,       12.87653567,      -3.726241749,      -3.883161112,      -3.374017043,      -3.583096521,      -2.237409884
        660,           0,          99,      -8.273908995,      -5.806375359,      -5.676458385,      -5.711336744,      -1.473977012,       362.5755528,       1.474040932,   0.0003101755772,   -0.001131604573,    1.22283232e-06,    0.001727948723,    0.006820520483,       1.474040932,   -0.001131604573,   0.0003101755772,   0.0002104253488,              -nan,      -83.37155283,      -15.96736562,      -111.3310908,       288.9883146,       408.9098666,       144.0144332,      -47.73482582,      -36.87669428,      -41.03968659,      -59.09238937,      -134.8325832,       69.02734429,       51.38264068,       47.84222047,       12.50339412,      -3.721639081,      -3.864465887,      -3.390769052,      -3.548348091,      -2.246127344
        661,           0,          99,       -8.26099703,      -5.794740262,      -5.597584887,      -5.735404337,      -1.430373895,       362.5755528,        1.47424697,   0.0002198536208,   -0.001224855454,   1.218788205e-06,      0.0011990098,    0.007341211502,        1.47424697,   -0.001224855454,   0.0002198536208,   0.0001491294371,              -nan,         -97.49947,     -0.4372687134,      -97.62369104,       291.4747932,       409.5512771,       169.8198878,      -56.24392392,      -49.60449448,      -44.37481833,      -60.58347945,      -132.4319366,       74.19559731,       56.35993305,       45.53253659,       11.88989638,       -3.71086414,      -3.857707211,      -3.314342575,      -3.575056702,      -2.204914765
        662,           0,          99,       -8.29087894,      -5.868002595,      -5.694323736,      -5.756323635,      -1.498460818,       362.5755528,       1.474474674,   0.0001186993444,   -0.001330159753,   1.213426109e-06,    0.000620275196,    0.007924789324,       1.474474674,   -0.001330159753,   0.0001186993444,   8.050280311e-05,              -nan,      -103.8121509,         6.3520364,      -81.00601002,       294.5576897,       410.5771198,       193.0917846,        -58.929935,      -59.89157458,      -47.76265911,      -62.38318812,      -117.8406032,        77.6887177,       62.82583096,       43.33319335,       11.04019779,      -3.741877149,      -3.934648676,      -3.414802813,      -3.601011373,      -2.274614026
        663,           0,          99,      -8.304710549,      -5.845322978,      -5.679917671,      -5.754118754,      -1.498669756,       362.5755528,       1.474707644,   1.334010609e-05,   -0.001443342095,   1.206652396e-06,   3.134468948e-05,    0.008549281083,       1.474707644,   -0.001443342095,   1.334010609e-05,   9.045932695e-06,              -nan,      -103.0785503,       6.145607997,      -63.98368333,       298.1962276,       411.9466916,       208.3194431,      -52.18216991,      -63.31306101,      -50.70715813,      -64.46156143,      -87.92190953,       76.93599744,       70.70981081,       41.39738661,       9.978383162,      -3.756334715,      -3.914949326,      -3.405516971,      -3.604518233,      -2.276001132
        664,           0,          99,       -8.21227472,      -5.739742145,      -5.548057385,       -5.69011359,      -1.407123649,       362.5755528,       1.474926498,  -8.807803165e-05,   -0.001559864106,   1.198916622e-06,  -0.0005217211674,    0.009189616503,       1.474926498,   -0.001559864106,  -8.807803165e-05,  -5.971689558e-05,              -nan,      -101.2853711,       2.559257753,      -51.12368887,       302.0868586,       413.5763236,       210.8735214,       -32.0202301,      -57.97460424,      -52.71440472,      -66.69906571,      -42.66317734,       69.66765162,       78.97188457,       39.65892597,       8.769608185,      -3.664592311,      -3.811893156,      -3.278666792,      -3.545902868,       -2.18556931
        665,           0,          99,      -8.267282101,      -5.811073573,      -5.612511521,      -5.719739746,      -1.440390302,       362.5755528,       1.475113402,  -0.0001783369422,    -0.00167432679,   1.190061858e-06,  -0.0009998907455,    0.009814722954,       1.475113402,    -0.00167432679,  -0.0001783369422,  -0.0001208971066,              -nan,      -105.5069808,     -0.4576890596,      -46.04777687,       305.8893843,       415.3238754,       205.1473055,       3.719594704,      -44.56981147,      -53.56413829,      -68.96858858,       8.156356301,       54.99976643,       86.03057966,       37.82976481,       7.507824671,      -3.720628171,      -3.885574802,      -3.347311141,      -3.579845512,       -2.22006106
        666,           0,          99,      -8.332475379,      -5.889873129,      -5.776714999,      -5.771145943,      -1.536328937,       362.5755528,       1.475257602,   -0.000253101311,   -0.001783738103,   1.180816117e-06,   -0.001382054893,     0.01040659272,       1.475257602,   -0.001783738103,   -0.000253101311,  -0.0001715641462,              -nan,      -111.2639784,     -0.7948181284,      -46.96245029,       309.4472747,       417.0780044,       198.6489497,       51.35377679,      -25.52210568,      -53.41263752,      -71.15674447,       48.60581186,       32.09589392,       90.16199485,       35.56013332,        6.25236843,      -3.786992242,      -3.966544374,      -3.514700695,      -3.634532898,      -2.316907584
        667,           0,          99,      -8.262636434,      -5.797021899,      -5.611644181,      -5.737088266,       -1.44041829,       362.5755528,       1.475362723,  -0.0003071753627,   -0.001881148811,   1.171294674e-06,   -0.001643704505,     0.01092634611,       1.475362723,   -0.001881148811,  -0.0003071753627,  -0.0002082032831,              -nan,      -113.1200473,      -3.006035934,      -50.65562362,        312.810635,       418.7462946,        194.023629,       97.88467763,      -3.691315465,      -52.68117653,      -73.17783938,       72.97645505,       11.78479747,       90.53574892,       32.56347498,        5.03298136,      -3.718065283,      -3.875336926,       -3.35195217,      -3.602653981,      -2.221398034
        668,           0,          99,      -8.245194833,      -5.789627826,      -5.608043822,      -5.702278005,      -1.431687089,       362.5755528,       1.475435276,  -0.0003393462091,   -0.001959769381,   1.161698967e-06,   -0.001783261029,     0.01133665283,       1.475435276,   -0.001959769381,  -0.0003393462091,  -0.0002299973537,              -nan,      -111.6177502,      -14.36175158,      -53.70957158,       316.2160765,       420.2574305,       189.4878084,       131.6683657,       17.64184579,      -51.95441779,      -74.98554323,       84.80064917,       2.402984773,       86.90787661,       28.67564555,       3.860938595,      -3.701261357,       -3.86917893,      -3.351616049,      -3.568580606,      -2.212113545
        669,           0,          99,      -8.325257549,      -5.884174957,      -5.815525107,      -5.721120826,      -1.536043057,       362.5755528,       1.475486084,  -0.0003488804202,   -0.002013308003,    1.15222621e-06,   -0.001802115496,     0.01160352075,       1.475486084,   -0.002013308003,  -0.0003488804202,  -0.0002364511763,              -nan,      -109.5622386,      -34.95722341,      -56.56864681,       319.9185391,       421.5681135,        184.535142,       149.7424687,       35.96437657,      -51.72252129,      -76.61979525,       88.99861621,       6.228783274,        79.4654149,       23.94956711,       2.757773214,      -3.781788662,      -3.964906353,      -3.562179094,      -3.586763223,      -2.315154912
        670,           0,          99,      -8.274715714,       -5.83303891,      -5.643564608,      -5.753716367,      -1.471548842,       362.5755528,       1.475519134,  -0.0003364479637,   -0.002038121254,   1.143018128e-06,    -0.00170853568,      0.0117086787,       1.475519134,   -0.002038121254,  -0.0003364479637,  -0.0002280200614,              -nan,      -108.1936102,      -58.20594769,      -58.63933147,       324.0614846,       422.6848376,       179.5584253,       156.7033154,       49.66356678,      -52.34171281,      -78.19486892,       87.82477963,       19.15117741,       69.40099154,       18.66833778,       1.714107427,      -3.731824103,      -3.915066116,      -3.393600113,      -3.616961339,       -2.24972005
        671,           0,          99,      -8.275321709,      -5.827602331,      -5.611708934,      -5.742794972,      -1.456776339,       362.5755528,       1.475529303,  -0.0003037067091,   -0.002032177526,   1.134012842e-06,   -0.001515198685,     0.01164219797,       1.475529303,   -0.002032177526,  -0.0003037067091,   -0.000205828992,              -nan,       -107.148328,      -77.42842848,      -60.83214006,       328.6701457,       423.6398735,       175.6408551,       156.6836236,       58.35853944,      -53.97475435,       -79.8772279,       81.18933372,       37.19144779,       59.25490291,       13.20465714,      0.6827348859,      -3.733103677,      -3.911111462,      -3.364819681,      -3.603355277,      -2.235027354
