VARIABLES = \
"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     ,   "relrms[Rho]"  ,  "relrms[RhoU]"  ,  "relrms[RhoV]"  ,  "relrms[RhoE]"  
       2092,           0,          99,      -4.547199501,      -2.842854046,      -3.257687839,       1.367560418,      0.9513531482,     -0.4434040376,                 0,                 0,                 0,     -0.2784524764,      0.9513531482,     -0.4434040376,                 0,     -0.4660772274,       9.930176459,   -0.009542390342,    -0.06072480635,    -0.05473993266,    -0.01226709643
       2093,           0,          99,      -4.547203425,      -2.842862935,      -3.257698313,          1.367546,      0.9513571327,     -0.4434008211,                 0,                 0,                 0,     -0.2784548427,      0.9513571327,     -0.4434008211,                 0,     -0.4660718944,       9.930176459,   -0.009542450009,    -0.06072378829,    -0.05473863678,    -0.01226716428
       2094,           0,          99,      -4.547207578,      -2.842872049,         -3.257709,       1.367531353,      0.9513612922,     -0.4433976049,                 0,                 0,                 0,     -0.2784572833,      0.9513612922,     -0.4433976049,                 0,      -0.466066476,       9.930176459,   -0.009542509124,     -0.0607227994,    -0.05473728937,    -0.01226723206
       2095,           0,          99,      -4.547211958,      -2.842881385,      -3.257719903,       1.367516477,      0.9513656057,     -0.4433943846,                 0,                 0,                 0,     -0.2784597892,      0.9513656057,     -0.4433943846,                 0,     -0.4660609779,       9.930176459,   -0.009542566488,    -0.06072185314,    -0.05473591985,    -0.01226729807
       2096,           0,          99,      -4.547216563,      -2.842890934,      -3.257731018,       1.367501377,      0.9513700524,     -0.4433911561,                 0,                 0,                 0,     -0.2784623517,      0.9513700524,     -0.4433911561,                 0,     -0.4660554061,       9.930176459,    -0.00954262071,    -0.06072095973,    -0.05473455006,    -0.01226736045
       2097,           0,          99,      -4.547221384,      -2.842900686,      -3.257742338,       1.367486066,      0.9513746119,     -0.4433879166,                 0,                 0,                 0,     -0.2784649618,      0.9513746119,     -0.4433879166,                 0,     -0.4660497674,       9.930176459,   -0.009542670246,    -0.06072012727,    -0.05473320273,    -0.01226741724
       2098,           0,          99,      -4.547226409,      -2.842910625,       -3.25775385,       1.367470559,      0.9513792642,     -0.4433846638,                 0,                 0,                 0,     -0.2784676108,      0.9513792642,     -0.4433846638,                 0,     -0.4660440693,       9.930176459,   -0.009542713482,    -0.06071936399,      -0.054731899,    -0.01226746641
       2099,           0,          99,      -4.547231622,      -2.842920732,      -3.257765537,       1.367454877,      0.9513839894,     -0.4433813964,                 0,                 0,                 0,     -0.2784702901,      0.9513839894,     -0.4433813964,                 0,     -0.4660383203,       9.930176459,   -0.009542748828,    -0.06071867982,    -0.05473065613,    -0.01226750603
       2100,           0,          99,      -4.547237002,      -2.842930983,      -3.257777378,       1.367439046,      0.9513887671,     -0.4433781139,                 0,                 0,                 0,     -0.2784729911,      0.9513887671,     -0.4433781139,                 0,     -0.4660325298,       9.930176459,   -0.009542774825,    -0.06071808713,    -0.05472948776,     -0.0122675343
       2101,           0,          99,      -4.547242525,      -2.842941351,      -3.257789345,       1.367423097,      0.9513935765,     -0.4433748166,                 0,                 0,                 0,     -0.2784757051,      0.9513935765,     -0.4433748166,                 0,     -0.4660267082,       9.930176459,   -0.009542790225,    -0.06071759987,    -0.05472840477,    -0.01226754967
       2102,           0,          99,      -4.547248162,      -2.842951806,      -3.257801408,       1.367407065,      0.9513983957,     -0.4433715052,                 0,                 0,                 0,     -0.2784784238,      0.9513983957,     -0.4433715052,                 0,      -0.466020867,       9.930176459,   -0.009542794044,     -0.0607172298,    -0.05472743511,    -0.01226755087
       2103,           0,          99,      -4.547253883,      -2.842962317,      -3.257813532,       1.367390987,      0.9514032019,     -0.4433681807,                 0,                 0,                 0,     -0.2784811383,      0.9514032019,     -0.4433681807,                 0,     -0.4660150185,       9.930176459,   -0.009542785564,    -0.06071699027,    -0.05472657941,     -0.0122675369
       2104,           0,          99,      -4.547259657,      -2.842972849,      -3.257825682,       1.367374903,       0.951407971,     -0.4433648443,                 0,                 0,                 0,       -0.27848384,       0.951407971,     -0.4433648443,                 0,     -0.4660091757,       9.930176459,   -0.009542764295,    -0.06071688513,     -0.0547258218,    -0.01226750701
       2105,           0,          99,      -4.547265451,      -2.842983367,       -3.25783782,       1.367358855,      0.9514126783,     -0.4433614972,                 0,                 0,                 0,     -0.2784865203,      0.9514126783,     -0.4433614972,                 0,      -0.466003352,       9.930176459,   -0.009542730009,    -0.06071691338,    -0.05472519292,     -0.0122674607
       2106,           0,          99,      -4.547271231,      -2.842993836,      -3.257849909,       1.367342885,      0.9514172985,     -0.4433581406,                 0,                 0,                 0,     -0.2784891706,      0.9514172985,     -0.4433581406,                 0,      -0.465997561,       9.930176459,   -0.009542682675,    -0.06071706916,    -0.05472470462,    -0.01226739775
       2107,           0,          99,      -4.547276966,      -2.843004218,       -3.25786191,       1.367327034,      0.9514218065,     -0.4433547755,                 0,                 0,                 0,     -0.2784917824,      0.9514218065,     -0.4433547755,                 0,     -0.4659918161,       9.930176459,   -0.009542622459,    -0.06071734468,    -0.05472436608,    -0.01226731814
       2108,           0,          99,      -4.547282623,      -2.843014479,      -3.257873786,       1.367311346,       0.951426178,     -0.4433514029,                 0,                 0,                 0,     -0.2784943479,       0.951426178,     -0.4433514029,                 0,     -0.4659861302,       9.930176459,   -0.009542549713,    -0.06071773172,    -0.05472418109,    -0.01226722211
       2109,           0,          99,      -4.547288173,      -2.843024583,      -3.257885501,        1.36729586,      0.9514303905,     -0.4433480241,                 0,                 0,                 0,     -0.2784968596,      0.9514303905,     -0.4433480241,                 0,     -0.4659805158,       9.930176459,   -0.009542464967,    -0.06071822332,    -0.05472414736,    -0.01226711015
       2110,           0,          99,      -4.547293586,      -2.843034496,       -3.25789702,       1.367280617,      0.9514344241,     -0.4433446408,                 0,                 0,                 0,     -0.2784993111,      0.9514344241,     -0.4433446408,                 0,     -0.4659749843,       9.930176459,   -0.009542368904,     -0.0607188144,    -0.05472425486,    -0.01226698296
       2111,           0,          99,      -4.547298835,      -2.843044186,      -3.257908311,       1.367265652,      0.9514382622,     -0.4433412551,                 0,                 0,                 0,      -0.278501697,      0.9514382622,     -0.4433412551,                 0,     -0.4659695461,       9.930176459,   -0.009542262339,    -0.06071950266,    -0.05472449375,    -0.01226684144
       2112,           0,          99,      -4.547303895,      -2.843053623,      -3.257919343,       1.367251003,      0.9514418925,     -0.4433378701,                 0,                 0,                 0,     -0.2785040131,      0.9514418925,     -0.4433378701,                 0,     -0.4659642103,       9.930176459,   -0.009542146166,    -0.06072028634,    -0.05472485687,    -0.01226668668
       2113,           0,          99,      -4.547308741,      -2.843062779,      -3.257930086,       1.367236702,      0.9514453073,     -0.4433344894,                 0,                 0,                 0,     -0.2785062567,      0.9514453073,     -0.4433344894,                 0,     -0.4659589847,       9.942959043,   -0.009542021314,    -0.06072116156,    -0.05472533678,    -0.01226651983
       2114,           0,          99,      -4.547313352,      -2.843071627,      -3.257940512,        1.36722278,      0.9514485041,     -0.4433311178,                 0,                 0,                 0,     -0.2785084268,      0.9514485041,     -0.4433311178,                 0,     -0.4659538755,       9.942959043,   -0.009541888702,    -0.06072212084,    -0.05472592925,    -0.01226634211
